"timestamp","id","slug","name","symbol","ref_cur","open","high","low","close","volume","market_cap","time_open","time_close","time_high","time_low"
2013-04-29 23:59:59,1,"bitcoin","Bitcoin","BTC","USD",134.444000244141,147.488006591797,134,144.539993286133,0,1603768864.5,2013-04-29,2013-04-29 23:59:59,2013-04-29 13:15:01,2013-04-29 05:20:01
2013-04-30 23:59:59,1,"bitcoin","Bitcoin","BTC","USD",144,146.929992675781,134.050003051758,139,0,1542813125,2013-04-30,2013-04-30 23:59:59,2013-04-30 08:25:02,2013-04-30 18:55:01
2013-05-01 23:59:59,1,"bitcoin","Bitcoin","BTC","USD",139,139.889999389648,107.720001220703,116.98999786377,0,1298954593.75,2013-05-01,2013-05-01 23:59:59,2013-05-01 00:15:01,2013-05-01 19:55:01
2013-05-02 23:59:59,1,"bitcoin","Bitcoin","BTC","USD",116.379997253418,125.599998474121,92.2818984985352,105.209999084473,0,1168517495.25,2013-05-02,2013-05-02 23:59:59,2013-05-02 14:25:01,2013-05-02 14:30:02
2013-05-03 23:59:59,1,"bitcoin","Bitcoin","BTC","USD",106.25,108.127998352051,79.0999984741211,97.75,0,1085995168.75,2013-05-03,2013-05-03 23:59:59,2013-05-03 05:30:02,2013-05-03 03:05:01
2013-05-04 23:59:59,1,"bitcoin","Bitcoin","BTC","USD",98.0999984741211,115,92.5,112.5,0,1250316562.5,2013-05-04,2013-05-04 23:59:59,2013-05-04 07:15:01,2013-05-04 06:50:01
2013-05-05 23:59:59,1,"bitcoin","Bitcoin","BTC","USD",112.900001525879,118.800003051758,107.142997741699,115.910003662109,0,1288693175.5,2013-05-05,2013-05-05 23:59:59,2013-05-05 04:20:01,2013-05-05 07:25:01
2013-05-06 23:59:59,1,"bitcoin","Bitcoin","BTC","USD",115.980003356934,124.66300201416,106.639999389648,112.300003051758,0,1249023060,2013-05-06,2013-05-06 23:59:59,2013-05-06 14:25:01,2013-05-06 21:30:02
2013-05-07 23:59:59,1,"bitcoin","Bitcoin","BTC","USD",112.25,113.444000244141,97.6999969482422,111.5,0,1240593600,2013-05-07,2013-05-07 23:59:59,2013-05-07 14:40:01,2013-05-07 14:35:02
2013-05-08 23:59:59,1,"bitcoin","Bitcoin","BTC","USD",109.599998474121,115.779998779297,109.599998474121,113.56600189209,0,1264049202.15,2013-05-08,2013-05-08 23:59:59,2013-05-08 07:55:01,2013-05-08 00:00:01
2013-05-09 23:59:59,1,"bitcoin","Bitcoin","BTC","USD",113.199996948242,113.459999084473,109.26000213623,112.669998168945,0,1254535382,2013-05-09,2013-05-09 23:59:59,2013-05-09 19:20:01,2013-05-09 03:00:01
2013-05-10 23:59:59,1,"bitcoin","Bitcoin","BTC","USD",112.799003601074,122,111.551002502441,117.199996948242,0,1305479080,2013-05-10,2013-05-10 23:59:59,2013-05-10 13:15:02,2013-05-10 02:00:01
2013-05-11 23:59:59,1,"bitcoin","Bitcoin","BTC","USD",117.699996948242,118.679000854492,113.01000213623,115.24299621582,0,1284207489.42,2013-05-11,2013-05-11 23:59:59,2013-05-11 11:50:03,2013-05-11 20:25:01
2013-05-12 23:59:59,1,"bitcoin","Bitcoin","BTC","USD",115.639999389648,117.448997497559,113.434997558594,115,0,1281982625,2013-05-12,2013-05-12 23:59:59,2013-05-12 08:35:02,2013-05-12 14:20:01
2013-05-13 23:59:59,1,"bitcoin","Bitcoin","BTC","USD",114.819999694824,118.698997497559,114.5,117.980003356934,0,1315710010.5,2013-05-13,2013-05-13 23:59:59,2013-05-13 11:50:01,2013-05-13 03:15:01
2013-05-14 23:59:59,1,"bitcoin","Bitcoin","BTC","USD",117.980003356934,119.800003051758,110.25,111.5,0,1243874487.5,2013-05-14,2013-05-14 23:59:59,2013-05-14 13:00:02,2013-05-14 23:15:01
2013-05-15 23:59:59,1,"bitcoin","Bitcoin","BTC","USD",111.400001525879,115.809997558594,103.5,114.220001220703,0,1274623812.5,2013-05-15,2013-05-15 23:59:59,2013-05-15 15:45:02,2013-05-15 00:25:01
2013-05-16 23:59:59,1,"bitcoin","Bitcoin","BTC","USD",114.220001220703,118.76000213623,112.199996948242,118.76000213623,0,1325726787,2013-05-16,2013-05-16 23:59:59,2013-05-16 23:55:01,2013-05-16 06:20:01
2013-05-17 23:59:59,1,"bitcoin","Bitcoin","BTC","USD",118.209999084473,125.300003051758,116.570999145508,123.014999389648,0,1373723881.88,2013-05-17,2013-05-17 23:59:59,2013-05-17 17:40:02,2013-05-17 03:35:01
2013-05-18 23:59:59,1,"bitcoin","Bitcoin","BTC","USD",123.5,125.25,122.300003051758,123.498001098633,0,1379574545.85,2013-05-18,2013-05-18 23:59:59,2013-05-18 02:50:02,2013-05-18 01:20:01
2013-05-19 23:59:59,1,"bitcoin","Bitcoin","BTC","USD",123.210998535156,124.5,119.570999145508,121.98999786377,0,1363204702.75,2013-05-19,2013-05-19 23:59:59,2013-05-19 11:55:01,2013-05-19 17:05:01
2013-05-20 23:59:59,1,"bitcoin","Bitcoin","BTC","USD",122.5,123.621002197266,120.120002746582,122,0,1363709900,2013-05-20,2013-05-20 23:59:59,2013-05-20 06:05:01,2013-05-20 04:45:03
2013-05-21 23:59:59,1,"bitcoin","Bitcoin","BTC","USD",122.019996643066,123,121.209999084473,122.879997253418,0,1374013440,2013-05-21,2013-05-21 23:59:59,2013-05-21 05:10:01,2013-05-21 10:00:01
2013-05-22 23:59:59,1,"bitcoin","Bitcoin","BTC","USD",122.889999389648,124.000999450684,122,123.888999938965,0,1385778992.85,2013-05-22,2013-05-22 23:59:59,2013-05-22 23:40:01,2013-05-22 03:25:01
2013-05-23 23:59:59,1,"bitcoin","Bitcoin","BTC","USD",123.800003051758,126.93399810791,123.099998474121,126.699996948242,0,1417769832.5,2013-05-23,2013-05-23 23:59:59,2013-05-23 15:10:12,2013-05-23 00:25:02
2013-05-24 23:59:59,1,"bitcoin","Bitcoin","BTC","USD",126.300003051758,133.850006103516,125.71900177002,133.199996948242,0,1491070770,2013-05-24,2013-05-24 23:59:59,2013-05-24 19:15:01,2013-05-24 05:15:01
2013-05-25 23:59:59,1,"bitcoin","Bitcoin","BTC","USD",133.100006103516,133.218994140625,128.899993896484,131.979995727539,0,1477958233,2013-05-25,2013-05-25 23:59:59,2013-05-25 00:50:02,2013-05-25 12:05:02
2013-05-26 23:59:59,1,"bitcoin","Bitcoin","BTC","USD",131.985992431641,136,130.615005493164,133.479995727539,0,1495293015,2013-05-26,2013-05-26 23:59:59,2013-05-26 15:15:02,2013-05-26 02:10:02
2013-05-27 23:59:59,1,"bitcoin","Bitcoin","BTC","USD",133.5,135.464996337891,124.699996948242,129.744995117188,0,1454029509.62,2013-05-27,2013-05-27 23:59:59,2013-05-27 09:45:01,2013-05-27 19:55:02
2013-05-28 23:59:59,1,"bitcoin","Bitcoin","BTC","USD",129.770004272461,130.580001831055,125.599998474121,129,0,1446189975,2013-05-28,2013-05-28 23:59:59,2013-05-28 00:20:01,2013-05-28 14:25:01
2013-05-29 23:59:59,1,"bitcoin","Bitcoin","BTC","USD",129,132.589996337891,127.662002563477,132.300003051758,0,1483734577.5,2013-05-29,2013-05-29 23:59:59,2013-05-29 21:35:01,2013-05-29 14:35:02
2013-05-30 23:59:59,1,"bitcoin","Bitcoin","BTC","USD",132.25,132.25,127,128.79899597168,0,1445053940.55,2013-05-30,2013-05-30 23:59:59,2013-05-30 00:00:01,2013-05-30 20:25:02
2013-05-31 23:59:59,1,"bitcoin","Bitcoin","BTC","USD",128.79899597168,129.899993896484,126.400001525879,129,0,1447870200,2013-05-31,2013-05-31 23:59:59,2013-05-31 22:00:01,2013-05-31 19:25:02
2013-06-01 23:59:59,1,"bitcoin","Bitcoin","BTC","USD",128.815002441406,129.779998779297,127.198997497559,129.300003051758,0,1451916165,2013-06-01,2013-06-01 23:59:59,2013-06-01 00:05:02,2013-06-01 06:45:01
2013-06-02 23:59:59,1,"bitcoin","Bitcoin","BTC","USD",129.300003051758,129.399993896484,115.050003051758,122.291999816895,0,1373837499.9,2013-06-02,2013-06-02 23:59:59,2013-06-02 00:10:01,2013-06-02 15:40:01
2013-06-03 23:59:59,1,"bitcoin","Bitcoin","BTC","USD",122.5,122.5,116,122.22200012207,0,1373708057.9,2013-06-03,2013-06-03 23:59:59,2013-06-03 00:00:01,2013-06-03 11:10:01
2013-06-04 23:59:59,1,"bitcoin","Bitcoin","BTC","USD",120.736999511719,123.839996337891,119.099998474121,121.419998168945,0,1365337545,2013-06-04,2013-06-04 23:59:59,2013-06-04 07:25:01,2013-06-04 14:00:01
2013-06-05 23:59:59,1,"bitcoin","Bitcoin","BTC","USD",121.400001525879,123.46900177002,119.899002075195,121.650001525879,0,1368486468.75,2013-06-05,2013-06-05 23:59:59,2013-06-05 17:50:02,2013-06-05 05:55:01
2013-06-06 23:59:59,1,"bitcoin","Bitcoin","BTC","USD",121.900001525879,123.099998474121,117.25,118,0,1327960200,2013-06-06,2013-06-06 23:59:59,2013-06-06 03:05:01,2013-06-06 23:15:02
2013-06-07 23:59:59,1,"bitcoin","Bitcoin","BTC","USD",118.970001220703,119,106.419998168945,111.5,0,1255258637.5,2013-06-07,2013-06-07 23:59:59,2013-06-07 01:11:16,2013-06-07 16:30:01
2013-06-08 23:59:59,1,"bitcoin","Bitcoin","BTC","USD",111,111.415000915527,107.300003051758,108.300003051758,0,1219717920,2013-06-08,2013-06-08 23:59:59,2013-06-08 00:20:02,2013-06-08 11:45:01
2013-06-09 23:59:59,1,"bitcoin","Bitcoin","BTC","USD",107.891998291016,108.98999786377,88.5,100,0,1126642500,2013-06-09,2013-06-09 23:59:59,2013-06-09 20:10:01,2013-06-09 06:45:01
2013-06-10 23:59:59,1,"bitcoin","Bitcoin","BTC","USD",100.436996459961,110.100997924805,95.0019989013672,106.349998474121,0,1198638945,2013-06-10,2013-06-10 23:59:59,2013-06-10 01:40:02,2013-06-10 00:35:02
2013-06-11 23:59:59,1,"bitcoin","Bitcoin","BTC","USD",106.349998474121,109.599998474121,104,108.900001525879,0,1227874725,2013-06-11,2013-06-11 23:59:59,2013-06-11 16:25:01,2013-06-11 06:20:02
2013-06-12 23:59:59,1,"bitcoin","Bitcoin","BTC","USD",109,111.787002563477,106.734001159668,108.150001525879,0,1219969852.5,2013-06-12,2013-06-12 23:59:59,2013-06-12 12:20:01,2013-06-12 00:15:02
2013-06-13 23:59:59,1,"bitcoin","Bitcoin","BTC","USD",108.776000976562,110.300003051758,100.529998779297,104,0,1173637400,2013-06-13,2013-06-13 23:59:59,2013-06-13 03:40:02,2013-06-13 22:40:01
2013-06-14 23:59:59,1,"bitcoin","Bitcoin","BTC","USD",103.948997497559,104.699996948242,98,99.9788970947266,0,1128709292.08,2013-06-14,2013-06-14 23:59:59,2013-06-14 22:00:02,2013-06-14 04:05:02
2013-06-15 23:59:59,1,"bitcoin","Bitcoin","BTC","USD",100,103.699996948242,98,99.9880981445312,0,1129245603.78,2013-06-15,2013-06-15 23:59:59,2013-06-15 00:00:04,2013-06-15 02:05:02
2013-06-16 23:59:59,1,"bitcoin","Bitcoin","BTC","USD",99.8000030517578,101.599998474121,98.9466018676758,99.5100021362305,0,1124306271.75,2013-06-16,2013-06-16 23:59:59,2013-06-16 00:15:02,2013-06-16 00:20:02
2013-06-17 23:59:59,1,"bitcoin","Bitcoin","BTC","USD",99.9000015258789,102.209999084473,99,101.699996948242,0,1149418485,2013-06-17,2013-06-17 23:59:59,2013-06-17 00:10:02,2013-06-17 00:20:02
2013-06-18 23:59:59,1,"bitcoin","Bitcoin","BTC","USD",101.949996948242,111.111000061035,101.032997131348,107.400001525879,0,1214216070,2013-06-18,2013-06-18 23:59:59,2013-06-18 13:50:02,2013-06-18 00:25:01
2013-06-19 23:59:59,1,"bitcoin","Bitcoin","BTC","USD",107.050003051758,110.224998474121,105.754997253418,108.25,0,1224193837.5,2013-06-19,2013-06-19 23:59:59,2013-06-19 10:10:01,2013-06-19 02:30:02
2013-06-20 23:59:59,1,"bitcoin","Bitcoin","BTC","USD",108.250999450684,114.300003051758,107.5,110.150001525879,0,1246104920,2013-06-20,2013-06-20 23:59:59,2013-06-20 17:50:02,2013-06-20 05:00:01
2013-06-21 23:59:59,1,"bitcoin","Bitcoin","BTC","USD",111.290000915527,114.98999786377,107.684997558594,109.5,0,1239214237.5,2013-06-21,2013-06-21 23:59:59,2013-06-21 03:45:02,2013-06-21 13:25:02
2013-06-22 23:59:59,1,"bitcoin","Bitcoin","BTC","USD",109.5,109.956001281738,107.513999938965,108.300003051758,0,1226110327.5,2013-06-22,2013-06-22 23:59:59,2013-06-22 01:40:01,2013-06-22 12:45:02
2013-06-23 23:59:59,1,"bitcoin","Bitcoin","BTC","USD",108.199996948242,108.800003051758,106.234001159668,107.599998474121,0,1218626490,2013-06-23,2013-06-23 23:59:59,2013-06-23 08:40:02,2013-06-23 17:50:01
2013-06-24 23:59:59,1,"bitcoin","Bitcoin","BTC","USD",107.900001525879,108.333999633789,100.980003356934,102.736999511719,0,1163935725.67,2013-06-24,2013-06-24 23:59:59,2013-06-24 00:20:01,2013-06-24 17:00:02
2013-06-25 23:59:59,1,"bitcoin","Bitcoin","BTC","USD",102.089996337891,106.470001220703,101.01000213623,103.949996948242,0,1178086140,2013-06-25,2013-06-25 23:59:59,2013-06-25 08:00:02,2013-06-25 03:30:02
2013-06-26 23:59:59,1,"bitcoin","Bitcoin","BTC","USD",103.329002380371,105.488998413086,102.791999816895,104,0,1179105200,2013-06-26,2013-06-26 23:59:59,2013-06-26 08:55:01,2013-06-26 22:25:02
2013-06-27 23:59:59,1,"bitcoin","Bitcoin","BTC","USD",104,104,101.099998474121,101.436996459961,0,1150468022.9,2013-06-27,2013-06-27 23:59:59,2013-06-27 00:00:01,2013-06-27 23:50:02
2013-06-28 23:59:59,1,"bitcoin","Bitcoin","BTC","USD",101.736999511719,101.736999511719,92.3330001831055,94.6492004394531,0,1073887456.97,2013-06-28,2013-06-28 23:59:59,2013-06-28 03:50:01,2013-06-28 03:55:02
2013-06-29 23:59:59,1,"bitcoin","Bitcoin","BTC","USD",94.6600036621094,99.9899978637695,93,94.9940032958984,0,1078198523.95,2013-06-29,2013-06-29 23:59:59,2013-06-29 05:40:01,2013-06-29 00:50:01
2013-06-30 23:59:59,1,"bitcoin","Bitcoin","BTC","USD",94.9990005493164,98.1222991943359,94.222297668457,96.6139984130859,0,1096957771.35,2013-06-30,2013-06-30 23:59:59,2013-06-30 14:05:02,2013-06-30 00:40:02
2013-07-01 23:59:59,1,"bitcoin","Bitcoin","BTC","USD",97.5100021362305,97.6649017333984,86.2972030639648,88.0500030517578,0,1000065296.25,2013-07-01,2013-07-01 23:59:59,2013-07-01 04:35:01,2013-07-01 23:25:02
2013-07-02 23:59:59,1,"bitcoin","Bitcoin","BTC","USD",88.0500030517578,92.3000030517578,87.5100021362305,90.1340026855469,0,1024082227.85,2013-07-02,2013-07-02 23:59:59,2013-07-02 12:50:03,2013-07-02 00:05:01
2013-07-03 23:59:59,1,"bitcoin","Bitcoin","BTC","USD",90.4049987792969,90.981201171875,76.9792022705078,77.5299987792969,0,881233115.5,2013-07-03,2013-07-03 23:59:59,2013-07-03 00:35:01,2013-07-03 22:30:01
2013-07-04 23:59:59,1,"bitcoin","Bitcoin","BTC","USD",78.8899993896484,83.1050033569336,72,80.5258026123047,0,915618608.9,2013-07-04,2013-07-04 23:59:59,2013-07-04 10:41:01,2013-07-04 06:06:02
2013-07-05 23:59:59,1,"bitcoin","Bitcoin","BTC","USD",79.9899978637695,80,65.5260009765625,68.4309997558594,0,778411178.875,2013-07-05,2013-07-05 23:59:59,2013-07-05 01:06:02,2013-07-05 18:56:01
2013-07-06 23:59:59,1,"bitcoin","Bitcoin","BTC","USD",68.504997253418,75,66.8199996948242,70.2772979736328,0,799741618.54,2013-07-06,2013-07-06 23:59:59,2013-07-06 09:51:02,2013-07-06 02:26:02
